Property name,Address,City,County,State,ZIP code,Latitude,Longitude,Housing Authority,,,,,,,
ACQUISITION-1987,1232 S 4th St,Terre Haute,Vigo,IN,478021018,39.454207,-87.412323,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1987,1232 S 4th St,Terre Haute,Vigo,IN,478021018,39.454207,-87.412323,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1987,1232 S 4th St,Terre Haute,Vigo,IN,478021018,39.454207,-87.412323,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1987,1232 S 4th St,Terre Haute,Vigo,IN,478021018,39.454207,-87.412323,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1987,1232 S 4th St,Terre Haute,Vigo,IN,478021018,39.454207,-87.412323,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1989,2218 2nd Ave,Terre Haute,Vigo,IN,478071741,39.4795,-87.384952,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1989,2218 2nd Ave,Terre Haute,Vigo,IN,478071741,39.4795,-87.384952,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1989,2218 2nd Ave,Terre Haute,Vigo,IN,478071741,39.4795,-87.384952,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1989,2218 2nd Ave,Terre Haute,Vigo,IN,478071741,39.4795,-87.384952,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1989,2218 2nd Ave,Terre Haute,Vigo,IN,478071741,39.4795,-87.384952,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1993,229 N 14th 1/2 St,Terre Haute,Vigo,IN,478072818,39.470825,-87.393792,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1993,229 N 14th 1/2 St,Terre Haute,Vigo,IN,478072818,39.470825,-87.393792,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1993,229 N 14th 1/2 St,Terre Haute,Vigo,IN,478072818,39.470825,-87.393792,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1993,229 N 14th 1/2 St,Terre Haute,Vigo,IN,478072818,39.470825,-87.393792,Housing Authority of the City of Terre Haute,,,,,,,
ACQUISITION-1993,229 N 14th 1/2 St,Terre Haute,Vigo,IN,478072818,39.470825,-87.393792,Housing Authority of the City of Terre Haute,,,,,,,
CRESTMONT,1006 N Summitt St,Bloomington,Monroe,IN,474043173,39.175081,-86.547875,Housing Authority of the City of Bloomington,,,,,,,
CRESTMONT,1006 N Summitt St,Bloomington,Monroe,IN,474043173,39.175081,-86.547875,Housing Authority of the City of Bloomington,,,,,,,
CRESTMONT,1006 N Summitt St,Bloomington,Monroe,IN,474043173,39.175081,-86.547875,Housing Authority of the City of Bloomington,,,,,,,
CRESTMONT,1006 N Summitt St,Bloomington,Monroe,IN,474043173,39.175081,-86.547875,Housing Authority of the City of Bloomington,,,,,,,
CRESTMONT,1006 N Summitt St,Bloomington,Monroe,IN,474043173,39.175081,-86.547875,Housing Authority of the City of Bloomington,,,,,,,
REVERNED E. D. BUTLER APARTME,1318 W 11th St,Bloomington,Monroe,IN,474043216,39.173407,-86.549932,Housing Authority of the City of Bloomington,,,,,,,
REVERNED E. D. BUTLER APARTME,1318 W 11th St,Bloomington,Monroe,IN,474043216,39.173407,-86.549932,Housing Authority of the City of Bloomington,,,,,,,
REVERNED E. D. BUTLER APARTME,1318 W 11th St,Bloomington,Monroe,IN,474043216,39.173407,-86.549932,Housing Authority of the City of Bloomington,,,,,,,
REVERNED E. D. BUTLER APARTME,1318 W 11th St,Bloomington,Monroe,IN,474043216,39.173407,-86.549932,Housing Authority of the City of Bloomington,,,,,,,
REVERNED E. D. BUTLER APARTME,1318 W 11th St,Bloomington,Monroe,IN,474043216,39.173407,-86.549932,Housing Authority of the City of Bloomington,,,,,,,
WALNUT WOODS,818 E Miller Dr,Bloomington,Monroe,IN,474016777,39.146701,-86.522304,Housing Authority of the City of Bloomington,,,,,,,
WALNUT WOODS,818 E Miller Dr,Bloomington,Monroe,IN,474016777,39.146701,-86.522304,Housing Authority of the City of Bloomington,,,,,,,
WALNUT WOODS,818 E Miller Dr,Bloomington,Monroe,IN,474016777,39.146701,-86.522304,Housing Authority of the City of Bloomington,,,,,,,
WALNUT WOODS,818 E Miller Dr,Bloomington,Monroe,IN,474016777,39.146701,-86.522304,Housing Authority of the City of Bloomington,,,,,,,
WALNUT WOODS,818 E Miller Dr,Bloomington,Monroe,IN,474016777,39.146701,-86.522304,Housing Authority of the City of Bloomington,,,,,,,
NORTHTOWN TERRACE,209 National Ave,Jeffersonville,Clark,IN,471302937,38.289806,-85.751791,Housing Authority of the City of Jeffersonville,,,,,,,
NORTHTOWN TERRACE,209 National Ave,Jeffersonville,Clark,IN,471302937,38.289806,-85.751791,Housing Authority of the City of Jeffersonville,,,,,,,
NORTHTOWN TERRACE,209 National Ave,Jeffersonville,Clark,IN,471302937,38.289806,-85.751791,Housing Authority of the City of Jeffersonville,,,,,,,
NORTHTOWN TERRACE,209 National Ave,Jeffersonville,Clark,IN,471302937,38.289806,-85.751791,Housing Authority of the City of Jeffersonville,,,,,,,
NORTHTOWN TERRACE,209 National Ave,Jeffersonville,Clark,IN,471302937,38.289806,-85.751791,Housing Authority of the City of Jeffersonville,,,,,,,
NORTHTOWN TERRACE,209 National Ave,Jeffersonville,Clark,IN,471302937,38.289806,-85.751791,Housing Authority of the City of Jeffersonville,,,,,,,
GREEN TREE VILLAGE,1411 E 8th St,Jeffersonville,Clark,IN,471304462,38.285452,-85.728004,Housing Authority of the City of Jeffersonville,,,,,,,
GREEN TREE VILLAGE,1411 E 8th St,Jeffersonville,Clark,IN,471304462,38.285452,-85.728004,Housing Authority of the City of Jeffersonville,,,,,,,
GREEN TREE VILLAGE,1411 E 8th St,Jeffersonville,Clark,IN,471304462,38.285452,-85.728004,Housing Authority of the City of Jeffersonville,,,,,,,
GREEN TREE VILLAGE,1411 E 8th St,Jeffersonville,Clark,IN,471304462,38.285452,-85.728004,Housing Authority of the City of Jeffersonville,,,,,,,
GREEN TREE VILLAGE,1411 E 8th St,Jeffersonville,Clark,IN,471304462,38.285452,-85.728004,Housing Authority of the City of Jeffersonville,,,,,,,
GREEN TREE VILLAGE,1411 E 8th St,Jeffersonville,Clark,IN,471304462,38.285452,-85.728004,Housing Authority of the City of Jeffersonville,,,,,,,
GREENWOOD APTS,104 Greenwood,Jeffersonville,Clark,IN,471306443,38.289812,-85.745994,Housing Authority of the City of Jeffersonville,,,,,,,
GREENWOOD APTS,104 Greenwood,Jeffersonville,Clark,IN,471306443,38.289812,-85.745994,Housing Authority of the City of Jeffersonville,,,,,,,
GREENWOOD APTS,104 Greenwood,Jeffersonville,Clark,IN,471306443,38.289812,-85.745994,Housing Authority of the City of Jeffersonville,,,,,,,
GREENWOOD APTS,104 Greenwood,Jeffersonville,Clark,IN,471306443,38.289812,-85.745994,Housing Authority of the City of Jeffersonville,,,,,,,
GREENWOOD APTS,104 Greenwood,Jeffersonville,Clark,IN,471306443,38.289812,-85.745994,Housing Authority of the City of Jeffersonville,,,,,,,
GREENWOOD APTS,104 Greenwood,Jeffersonville,Clark,IN,471306443,38.289812,-85.745994,Housing Authority of the City of Jeffersonville,,,,,,,
FULTON TERRACE,1307 E Court Ave,Jeffersonville,Clark,IN,471304360,38.283021,-85.725375,Housing Authority of the City of Jeffersonville,,,,,,,
FULTON TERRACE,1307 E Court Ave,Jeffersonville,Clark,IN,471304360,38.283021,-85.725375,Housing Authority of the City of Jeffersonville,,,,,,,
FULTON TERRACE,1307 E Court Ave,Jeffersonville,Clark,IN,471304360,38.283021,-85.725375,Housing Authority of the City of Jeffersonville,,,,,,,
FULTON TERRACE,1307 E Court Ave,Jeffersonville,Clark,IN,471304360,38.283021,-85.725375,Housing Authority of the City of Jeffersonville,,,,,,,
FULTON TERRACE,1307 E Court Ave,Jeffersonville,Clark,IN,471304360,38.283021,-85.725375,Housing Authority of the City of Jeffersonville,,,,,,,
FULTON TERRACE,1307 E Court Ave,Jeffersonville,Clark,IN,471304360,38.283021,-85.725375,Housing Authority of the City of Jeffersonville,,,,,,,
CLARK ARMS APTS,117 W Market St,Jeffersonville,Clark,IN,471303300,38.270466,-85.739605,Housing Authority of the City of Jeffersonville,,,,,,,
CLARK ARMS APTS,117 W Market St,Jeffersonville,Clark,IN,471303300,38.270466,-85.739605,Housing Authority of the City of Jeffersonville,,,,,,,
CLARK ARMS APTS,117 W Market St,Jeffersonville,Clark,IN,471303300,38.270466,-85.739605,Housing Authority of the City of Jeffersonville,,,,,,,
CLARK ARMS APTS,117 W Market St,Jeffersonville,Clark,IN,471303300,38.270466,-85.739605,Housing Authority of the City of Jeffersonville,,,,,,,
CLARK ARMS APTS,117 W Market St,Jeffersonville,Clark,IN,471303300,38.270466,-85.739605,Housing Authority of the City of Jeffersonville,,,,,,,
CLARK ARMS APTS,117 W Market St,Jeffersonville,Clark,IN,471303300,38.270466,-85.739605,Housing Authority of the City of Jeffersonville,,,,,,,
LINCOLN MNR&KENNEDY PLAZA,314 S 8th St,Rockport,Spencer,IN,476351321,37.879564,-87.056189,Rockport Housing Authority,,,,,,,
LINCOLN MNR&KENNEDY PLAZA,314 S 8th St,Rockport,Spencer,IN,476351321,37.879564,-87.056189,Rockport Housing Authority,,,,,,,
LINCOLN MNR&KENNEDY PLAZA,314 S 8th St,Rockport,Spencer,IN,476351321,37.879564,-87.056189,Rockport Housing Authority,,,,,,,
LINCOLN MNR&KENNEDY PLAZA,314 S 8th St,Rockport,Spencer,IN,476351321,37.879564,-87.056189,Rockport Housing Authority,,,,,,,
ROCKPORT HI-RISE,320 N 5th St,Rockport,Spencer,IN,476351439,37.885853,-87.049289,Rockport Housing Authority,,,,,,,
ROCKPORT HI-RISE,320 N 5th St,Rockport,Spencer,IN,476351439,37.885853,-87.049289,Rockport Housing Authority,,,,,,,
ROCKPORT HI-RISE,320 N 5th St,Rockport,Spencer,IN,476351439,37.885853,-87.049289,Rockport Housing Authority,,,,,,,
ROCKPORT HI-RISE,320 N 5th St,Rockport,Spencer,IN,476351439,37.885853,-87.049289,Rockport Housing Authority,,,,,,,
WASHINGTON & LEPHA MACKEY,601 Washington St,Rockport,Spencer,IN,476351272,37.886852,-87.052837,Rockport Housing Authority,,,,,,,
WASHINGTON & LEPHA MACKEY,601 Washington St,Rockport,Spencer,IN,476351272,37.886852,-87.052837,Rockport Housing Authority,,,,,,,
WASHINGTON & LEPHA MACKEY,601 Washington St,Rockport,Spencer,IN,476351272,37.886852,-87.052837,Rockport Housing Authority,,,,,,,
WASHINGTON & LEPHA MACKEY,601 Washington St,Rockport,Spencer,IN,476351272,37.886852,-87.052837,Rockport Housing Authority,,,,,,,
MEADOW WOOD APARTMENTS,635 High St,Charlestown,Clark,IN,471111121,38.440772,-85.663318,Housing Authority of the City of Charlestown,,,,,,,
MEADOW WOOD APARTMENTS,635 High St,Charlestown,Clark,IN,471111121,38.440772,-85.663318,Housing Authority of the City of Charlestown,,,,,,,
MEADOW WOOD APARTMENTS,635 High St,Charlestown,Clark,IN,471111121,38.440772,-85.663318,Housing Authority of the City of Charlestown,,,,,,,
MEADOW WOOD APARTMENTS,635 High St,Charlestown,Clark,IN,471111121,38.440772,-85.663318,Housing Authority of the City of Charlestown,,,,,,,
MEADOW WOOD APARTMENTS,635 High St,Charlestown,Clark,IN,471111121,38.440772,-85.663318,Housing Authority of the City of Charlestown,,,,,,,
WOODRIDGE APARTMENTS,266 Woodridge Dr,Charlestown,Clark,IN,471111058,38.440582,-85.669691,Housing Authority of the City of Charlestown,,,,,,,
WOODRIDGE APARTMENTS,266 Woodridge Dr,Charlestown,Clark,IN,471111058,38.440582,-85.669691,Housing Authority of the City of Charlestown,,,,,,,
WOODRIDGE APARTMENTS,266 Woodridge Dr,Charlestown,Clark,IN,471111058,38.440582,-85.669691,Housing Authority of the City of Charlestown,,,,,,,
WOODRIDGE APARTMENTS,266 Woodridge Dr,Charlestown,Clark,IN,471111058,38.440582,-85.669691,Housing Authority of the City of Charlestown,,,,,,,
WOODRIDGE APARTMENTS,266 Woodridge Dr,Charlestown,Clark,IN,471111058,38.440582,-85.669691,Housing Authority of the City of Charlestown,,,,,,,
BRYSONWOOD APARTMENTS,196 McCampbell St,Charlestown,Clark,IN,471111048,38.439372,-85.668369,Housing Authority of the City of Charlestown,,,,,,,
BRYSONWOOD APARTMENTS,196 McCampbell St,Charlestown,Clark,IN,471111048,38.439372,-85.668369,Housing Authority of the City of Charlestown,,,,,,,
BRYSONWOOD APARTMENTS,196 McCampbell St,Charlestown,Clark,IN,471111048,38.439372,-85.668369,Housing Authority of the City of Charlestown,,,,,,,
BRYSONWOOD APARTMENTS,196 McCampbell St,Charlestown,Clark,IN,471111048,38.439372,-85.668369,Housing Authority of the City of Charlestown,,,,,,,
BRYSONWOOD APARTMENTS,196 McCampbell St,Charlestown,Clark,IN,471111048,38.439372,-85.668369,Housing Authority of the City of Charlestown,,,,,,,
ROSEDALE HI-RISE,501 W Indiana Ave,Elkhart,Elkhart,IN,465162505,41.673852,-85.973869,Housing Authority of the City of Elkhart,,,,,,,
ROSEDALE HI-RISE,501 W Indiana Ave,Elkhart,Elkhart,IN,465162505,41.673852,-85.973869,Housing Authority of the City of Elkhart,,,,,,,
ROSEDALE HI-RISE,501 W Indiana Ave,Elkhart,Elkhart,IN,465162505,41.673852,-85.973869,Housing Authority of the City of Elkhart,,,,,,,
ROSEDALE HI-RISE,501 W Indiana Ave,Elkhart,Elkhart,IN,465162505,41.673852,-85.973869,Housing Authority of the City of Elkhart,,,,,,,
ROSEDALE HI-RISE,501 W Indiana Ave,Elkhart,Elkhart,IN,465162505,41.673852,-85.973869,Housing Authority of the City of Elkhart,,,,,,,
WASHINGTON GARDENS,411 Wagner Ave Apt A,Elkhart,Elkhart,IN,465162587,41.675114,-85.973467,Housing Authority of the City of Elkhart,,,,,,,
WASHINGTON GARDENS,411 Wagner Ave Apt A,Elkhart,Elkhart,IN,465162587,41.675114,-85.973467,Housing Authority of the City of Elkhart,,,,,,,
WASHINGTON GARDENS,411 Wagner Ave Apt A,Elkhart,Elkhart,IN,465162587,41.675114,-85.973467,Housing Authority of the City of Elkhart,,,,,,,
WASHINGTON GARDENS,411 Wagner Ave Apt A,Elkhart,Elkhart,IN,465162587,41.675114,-85.973467,Housing Authority of the City of Elkhart,,,,,,,
WASHINGTON GARDENS,411 Wagner Ave Apt A,Elkhart,Elkhart,IN,465162587,41.675114,-85.973467,Housing Authority of the City of Elkhart,,,,,,,
WATERFALL HI-RISE,303 Waterfall Dr,Elkhart,Elkhart,IN,465163658,41.684512,-85.968428,Housing Authority of the City of Elkhart,,,,,,,
WATERFALL HI-RISE,303 Waterfall Dr,Elkhart,Elkhart,IN,465163658,41.684512,-85.968428,Housing Authority of the City of Elkhart,,,,,,,
WATERFALL HI-RISE,303 Waterfall Dr,Elkhart,Elkhart,IN,465163658,41.684512,-85.968428,Housing Authority of the City of Elkhart,,,,,,,
WATERFALL HI-RISE,303 Waterfall Dr,Elkhart,Elkhart,IN,465163658,41.684512,-85.968428,Housing Authority of the City of Elkhart,,,,,,,
WATERFALL HI-RISE,303 Waterfall Dr,Elkhart,Elkhart,IN,465163658,41.684512,-85.968428,Housing Authority of the City of Elkhart,,,,,,,
SCATTERED SITES,5 Malcolm Dr Apt B,Elkhart,Elkhart,IN,465172656,41.654115,-85.948666,Housing Authority of the City of Elkhart,,,,,,,
SCATTERED SITES,5 Malcolm Dr Apt B,Elkhart,Elkhart,IN,465172656,41.654115,-85.948666,Housing Authority of the City of Elkhart,,,,,,,
SCATTERED SITES,5 Malcolm Dr Apt B,Elkhart,Elkhart,IN,465172656,41.654115,-85.948666,Housing Authority of the City of Elkhart,,,,,,,
SCATTERED SITES,5 Malcolm Dr Apt B,Elkhart,Elkhart,IN,465172656,41.654115,-85.948666,Housing Authority of the City of Elkhart,,,,,,,
SCATTERED SITES,5 Malcolm Dr Apt B,Elkhart,Elkhart,IN,465172656,41.654115,-85.948666,Housing Authority of the City of Elkhart,,,,,,,
RIVERSIDE TERRACE,181 N Elkhart Ave,Elkhart,Elkhart,IN,465163549,41.691429,-85.966794,Housing Authority of the City of Elkhart,,,,,,,
RIVERSIDE TERRACE,181 N Elkhart Ave,Elkhart,Elkhart,IN,465163549,41.691429,-85.966794,Housing Authority of the City of Elkhart,,,,,,,
RIVERSIDE TERRACE,181 N Elkhart Ave,Elkhart,Elkhart,IN,465163549,41.691429,-85.966794,Housing Authority of the City of Elkhart,,,,,,,
RIVERSIDE TERRACE,181 N Elkhart Ave,Elkhart,Elkhart,IN,465163549,41.691429,-85.966794,Housing Authority of the City of Elkhart,,,,,,,
RIVERSIDE TERRACE,181 N Elkhart Ave,Elkhart,Elkhart,IN,465163549,41.691429,-85.966794,Housing Authority of the City of Elkhart,,,,,,,
FRIENDSHIP VILLAGE & LEAGUE CIR,1101 Friendship Vlg,Huntingburg,Dubois,IN,475421270,38.304279,-86.949544,Housing Authority of the City of Huntingburg,,,,,,,
FRIENDSHIP VILLAGE & LEAGUE CIR,1101 Friendship Vlg,Huntingburg,Dubois,IN,475421270,38.304279,-86.949544,Housing Authority of the City of Huntingburg,,,,,,,
FRIENDSHIP VILLAGE & LEAGUE CIR,1101 Friendship Vlg,Huntingburg,Dubois,IN,475421270,38.304279,-86.949544,Housing Authority of the City of Huntingburg,,,,,,,
FRIENDSHIP VILLAGE & LEAGUE CIR,1101 Friendship Vlg,Huntingburg,Dubois,IN,475421270,38.304279,-86.949544,Housing Authority of the City of Huntingburg,,,,,,,
JAMES HUNTER,3625 Pulaski St,East Chicago,Lake,IN,463122162,41.647355,-87.443562,Housing Authority of the City of East Chicago,,,,,,,
JAMES HUNTER,3625 Pulaski St,East Chicago,Lake,IN,463122162,41.647355,-87.443562,Housing Authority of the City of East Chicago,,,,,,,
JAMES HUNTER,3625 Pulaski St,East Chicago,Lake,IN,463122162,41.647355,-87.443562,Housing Authority of the City of East Chicago,,,,,,,
JAMES HUNTER,3625 Pulaski St,East Chicago,Lake,IN,463122162,41.647355,-87.443562,Housing Authority of the City of East Chicago,,,,,,,
JAMES HUNTER,3625 Pulaski St,East Chicago,Lake,IN,463122162,41.647355,-87.443562,Housing Authority of the City of East Chicago,,,,,,,
JAMES HUNTER,3625 Pulaski St,East Chicago,Lake,IN,463122162,41.647355,-87.443562,Housing Authority of the City of East Chicago,,,,,,,
JAMES HUNTER,3625 Pulaski St,East Chicago,Lake,IN,463122162,41.647355,-87.443562,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3615 Parrish Ave,East Chicago,Lake,IN,463122126,41.647464,-87.451955,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3615 Parrish Ave,East Chicago,Lake,IN,463122126,41.647464,-87.451955,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3615 Parrish Ave,East Chicago,Lake,IN,463122126,41.647464,-87.451955,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3615 Parrish Ave,East Chicago,Lake,IN,463122126,41.647464,-87.451955,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3615 Parrish Ave,East Chicago,Lake,IN,463122126,41.647464,-87.451955,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3615 Parrish Ave,East Chicago,Lake,IN,463122126,41.647464,-87.451955,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3615 Parrish Ave,East Chicago,Lake,IN,463122126,41.647464,-87.451955,Housing Authority of the City of East Chicago,,,,,,,
JOHN B NICOSIA,4720 Railroad Ave,East Chicago,Lake,IN,463123360,41.62887,-87.47633,Housing Authority of the City of East Chicago,,,,,,,
JOHN B NICOSIA,4720 Railroad Ave,East Chicago,Lake,IN,463123360,41.62887,-87.47633,Housing Authority of the City of East Chicago,,,,,,,
JOHN B NICOSIA,4720 Railroad Ave,East Chicago,Lake,IN,463123360,41.62887,-87.47633,Housing Authority of the City of East Chicago,,,,,,,
JOHN B NICOSIA,4720 Railroad Ave,East Chicago,Lake,IN,463123360,41.62887,-87.47633,Housing Authority of the City of East Chicago,,,,,,,
JOHN B NICOSIA,4720 Railroad Ave,East Chicago,Lake,IN,463123360,41.62887,-87.47633,Housing Authority of the City of East Chicago,,,,,,,
JOHN B NICOSIA,4720 Railroad Ave,East Chicago,Lake,IN,463123360,41.62887,-87.47633,Housing Authority of the City of East Chicago,,,,,,,
JOHN B NICOSIA,4720 Railroad Ave,East Chicago,Lake,IN,463123360,41.62887,-87.47633,Housing Authority of the City of East Chicago,,,,,,,
WEST CALUMET COMPLEX,4700 Larkspur St,East Chicago,Lake,IN,463123764,41.623309,-87.470346,Housing Authority of the City of East Chicago,,,,,,,
WEST CALUMET COMPLEX,4700 Larkspur St,East Chicago,Lake,IN,463123764,41.623309,-87.470346,Housing Authority of the City of East Chicago,,,,,,,
WEST CALUMET COMPLEX,4700 Larkspur St,East Chicago,Lake,IN,463123764,41.623309,-87.470346,Housing Authority of the City of East Chicago,,,,,,,
WEST CALUMET COMPLEX,4700 Larkspur St,East Chicago,Lake,IN,463123764,41.623309,-87.470346,Housing Authority of the City of East Chicago,,,,,,,
WEST CALUMET COMPLEX,4700 Larkspur St,East Chicago,Lake,IN,463123764,41.623309,-87.470346,Housing Authority of the City of East Chicago,,,,,,,
WEST CALUMET COMPLEX,4700 Larkspur St,East Chicago,Lake,IN,463123764,41.623309,-87.470346,Housing Authority of the City of East Chicago,,,,,,,
WEST CALUMET COMPLEX,4700 Larkspur St,East Chicago,Lake,IN,463123764,41.623309,-87.470346,Housing Authority of the City of East Chicago,,,,,,,
EAST CHICAGO,1301 E Columbus Dr,East Chicago,Lake,IN,463122854,41.638903,-87.45515,Housing Authority of the City of East Chicago,,,,,,,
EAST CHICAGO,1301 E Columbus Dr,East Chicago,Lake,IN,463122854,41.638903,-87.45515,Housing Authority of the City of East Chicago,,,,,,,
EAST CHICAGO,1301 E Columbus Dr,East Chicago,Lake,IN,463122854,41.638903,-87.45515,Housing Authority of the City of East Chicago,,,,,,,
EAST CHICAGO,1301 E Columbus Dr,East Chicago,Lake,IN,463122854,41.638903,-87.45515,Housing Authority of the City of East Chicago,,,,,,,
EAST CHICAGO,1301 E Columbus Dr,East Chicago,Lake,IN,463122854,41.638903,-87.45515,Housing Authority of the City of East Chicago,,,,,,,
EAST CHICAGO,1301 E Columbus Dr,East Chicago,Lake,IN,463122854,41.638903,-87.45515,Housing Authority of the City of East Chicago,,,,,,,
EAST CHICAGO,1301 E Columbus Dr,East Chicago,Lake,IN,463122854,41.638903,-87.45515,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3472 Guthrie St,East Chicago,Lake,IN,463122056,41.649664,-87.446018,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3472 Guthrie St,East Chicago,Lake,IN,463122056,41.649664,-87.446018,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3472 Guthrie St,East Chicago,Lake,IN,463122056,41.649664,-87.446018,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3472 Guthrie St,East Chicago,Lake,IN,463122056,41.649664,-87.446018,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3472 Guthrie St,East Chicago,Lake,IN,463122056,41.649664,-87.446018,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3472 Guthrie St,East Chicago,Lake,IN,463122056,41.649664,-87.446018,Housing Authority of the City of East Chicago,,,,,,,
SCATTERED SITES,3472 Guthrie St,East Chicago,Lake,IN,463122056,41.649664,-87.446018,Housing Authority of the City of East Chicago,,,,,,,
WASHINGTON TOWERS,520 SE 2nd St,Washington,Daviess,IN,475014042,38.652232,-87.173121,Washington Housing Authority,,,,,,,
WASHINGTON TOWERS,520 SE 2nd St,Washington,Daviess,IN,475014042,38.652232,-87.173121,Washington Housing Authority,,,,,,,
WASHINGTON TOWERS,520 SE 2nd St,Washington,Daviess,IN,475014042,38.652232,-87.173121,Washington Housing Authority,,,,,,,
SCATTERED SITES,619 SW 5th St,Washington,Daviess,IN,475013979,38.651464,-87.180959,Washington Housing Authority,,,,,,,
SCATTERED SITES,619 SW 5th St,Washington,Daviess,IN,475013979,38.651464,-87.180959,Washington Housing Authority,,,,,,,
SCATTERED SITES,619 SW 5th St,Washington,Daviess,IN,475013979,38.651464,-87.180959,Washington Housing Authority,,,,,,,
SCATTERED SITES,619 SW 5th St,Washington,Daviess,IN,475013979,38.651464,-87.180959,Washington Housing Authority,,,,,,,
HAUCK HOUSE APARTMENTS.,1305 K St,Bedford,Lawrence,IN,474213248,38.86448,-86.485899,Housing Authority of the City of Bedford,,,,,,,
HAUCK HOUSE APARTMENTS.,1305 K St,Bedford,Lawrence,IN,474213248,38.86448,-86.485899,Housing Authority of the City of Bedford,,,,,,,
HAUCK HOUSE APARTMENTS.,1305 K St,Bedford,Lawrence,IN,474213248,38.86448,-86.485899,Housing Authority of the City of Bedford,,,,,,,
HAUCK HOUSE APARTMENTS.,1305 K St,Bedford,Lawrence,IN,474213248,38.86448,-86.485899,Housing Authority of the City of Bedford,,,,,,,
HAUCK HOUSE APARTMENTS.,1305 K St,Bedford,Lawrence,IN,474213248,38.86448,-86.485899,Housing Authority of the City of Bedford,,,,,,,
HAMILTON COURTS,17 Day Ct,Bedford,Lawrence,IN,474213070,38.864725,-86.503741,Housing Authority of the City of Bedford,,,,,,,
HAMILTON COURTS,17 Day Ct,Bedford,Lawrence,IN,474213070,38.864725,-86.503741,Housing Authority of the City of Bedford,,,,,,,
HAMILTON COURTS,17 Day Ct,Bedford,Lawrence,IN,474213070,38.864725,-86.503741,Housing Authority of the City of Bedford,,,,,,,
HAMILTON COURTS,17 Day Ct,Bedford,Lawrence,IN,474213070,38.864725,-86.503741,Housing Authority of the City of Bedford,,,,,,,
HAMILTON COURTS,17 Day Ct,Bedford,Lawrence,IN,474213070,38.864725,-86.503741,Housing Authority of the City of Bedford,,,,,,,
BLOOMFIELD HOUSING AUTHORIT,PO Box 801,Bloomfield,Greene,IN,474240801,39.0276,-86.9331,Bloomfield Housing Authority,,,,,,,
BLOOMFIELD HOUSING AUTHORIT,PO Box 801,Bloomfield,Greene,IN,474240801,39.0276,-86.9331,Bloomfield Housing Authority,,,,,,,
BLOOMFIELD HOUSING AUTHORIT,PO Box 801,Bloomfield,Greene,IN,474240801,39.0276,-86.9331,Bloomfield Housing Authority,,,,,,,
BLOOMFIELD HOUSING AUTHORIT,PO Box 801,Bloomfield,Greene,IN,474240801,39.0276,-86.9331,Bloomfield Housing Authority,,,,,,,
SUNRISE TOWERS,200 Sunrise Towers,Sullivan,Sullivan,IN,478821273,39.097103,-87.408628,Sullivan Housing Authority,,,,,,,
SUNRISE TOWERS,200 Sunrise Towers,Sullivan,Sullivan,IN,478821273,39.097103,-87.408628,Sullivan Housing Authority,,,,,,,
SUNRISE TOWERS,200 Sunrise Towers,Sullivan,Sullivan,IN,478821273,39.097103,-87.408628,Sullivan Housing Authority,,,,,,,
SUNRISE TOWERS,200 Sunrise Towers,Sullivan,Sullivan,IN,478821273,39.097103,-87.408628,Sullivan Housing Authority,,,,,,,
SUNRISE TOWERS,200 Sunrise Towers,Sullivan,Sullivan,IN,478821273,39.097103,-87.408628,Sullivan Housing Authority,,,,,,,
SULLIVAN MANOR,3 Stewart Ct,Sullivan,Sullivan,IN,478821334,39.099562,-87.40017,Sullivan Housing Authority,,,,,,,
SULLIVAN MANOR,3 Stewart Ct,Sullivan,Sullivan,IN,478821334,39.099562,-87.40017,Sullivan Housing Authority,,,,,,,
